952.0,0.0,10.0,8.0,5.0,28.0,16.0,9.0,8.0,13.0
0.0,947.0,9.0,1.0,2.0,3.0,1.0,5.0,2.0,6.0
0.0,3.0,762.0,9.0,5.0,3.0,5.0,19.0,4.0,1.0
2.0,4.0,39.0,872.0,9.0,76.0,1.0,25.0,15.0,14.0
1.0,0.0,9.0,0.0,798.0,7.0,7.0,7.0,8.0,32.0
1.0,1.0,0.0,8.0,1.0,387.0,2.0,0.0,2.0,1.0
10.0,5.0,26.0,9.0,11.0,31.0,890.0,2.0,14.0,0.0
0.0,2.0,9.0,5.0,1.0,7.0,1.0,811.0,1.0,11.0
12.0,172.0,161.0,94.0,99.0,335.0,32.0,67.0,918.0,185.0
2.0,1.0,7.0,4.0,51.0,15.0,3.0,83.0,2.0,746.0
