0,0.11756666666666667,0.1134
1,0.7226166666666667,0.6771
2,0.7732666666666667,0.6488
3,0.7836833333333333,0.6652
4,0.8050833333333334,0.7126
5,0.79725,0.6841
6,0.7876666666666666,0.7019
7,0.7996833333333333,0.7
8,0.7940333333333334,0.701
9,0.7937166666666666,0.6927
10,0.7790666666666667,0.6618
11,0.7989833333333334,0.7267
12,0.8204833333333333,0.7457
13,0.80775,0.7283
14,0.8245166666666667,0.7128
15,0.80635,0.6974
16,0.8291833333333334,0.7045
17,0.8073333333333333,0.7476
18,0.8267666666666666,0.7424
19,0.83005,0.7373
20,0.83625,0.7668
21,0.83955,0.7552
22,0.8390166666666666,0.7653
23,0.8346833333333333,0.726
24,0.8239333333333333,0.7013
25,0.8360166666666666,0.7171
26,0.8184666666666667,0.704
27,0.8187666666666666,0.6677
28,0.8413666666666667,0.7559
29,0.7968666666666666,0.7163
30,0.83715,0.6749
31,0.8711166666666667,0.799
32,0.8664166666666666,0.8049
33,0.8727,0.7851
34,0.8655,0.7971
35,0.8823333333333333,0.798
36,0.8398333333333333,0.7664
37,0.8511333333333333,0.7068
38,0.8533666666666667,0.7567
39,0.84175,0.7595
40,0.8411,0.7414
41,0.8570333333333333,0.7779
42,0.8566333333333334,0.7941
43,0.8577166666666667,0.7932
44,0.8382,0.7456
45,0.8451666666666666,0.7713
46,0.8460166666666666,0.7453
47,0.8493,0.7648
48,0.8600166666666667,0.788
49,0.8455166666666667,0.7785
50,0.864,0.7682
